Scenario_ID,Site_Size,Soil_Type,SBC,Color,N_Value,GW_Depth,Col_Load,Settlement_mm,Seismic_Base_Shear_kN,Hydrostatic_kPa,Concrete_m3,Steel_kg,Excavation_m3,Total_Project_Cost_INR,Found_Type,Slab_Thickness_mm
2,669x761,Black Cotton,80,#2c3e50,8,5.010905349390586,1480,0.86,7200.0,48.94,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
2,669x761,Black Cotton,80,#2c3e50,8,3.249643478556205,1095,0.86,7200.0,66.22,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
2,669x761,Black Cotton,80,#2c3e50,8,7.717325182322653,1548,0.86,7200.0,22.39,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
2,669x761,Hard Rock,600,#7f8c8d,60,7.9835997730730295,1079,0.64,7200.0,19.78,2414.95,193196.27,4664.95,32349249.4,Isolated Pad,536.6563145999495
2,669x761,Hard Rock,600,#7f8c8d,60,2.28529218200107,1550,0.64,7200.0,75.68,2414.95,193196.27,4664.95,32349249.4,Isolated Pad,536.6563145999495
2,669x761,Black Cotton,80,#2c3e50,8,7.287395280201255,1493,0.86,7200.0,26.61,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
2,669x761,Black Cotton,80,#2c3e50,8,7.167078704308314,1244,0.86,7200.0,27.79,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
2,669x761,Black Cotton,80,#2c3e50,8,4.4275697388908135,1332,0.86,7200.0,54.67,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
2,669x761,Hard Rock,600,#7f8c8d,60,4.840407670203655,860,0.64,7200.0,50.62,2414.95,193196.27,4664.95,32359599.4,Isolated Pad,536.6563145999495
2,669x761,Hard Rock,600,#7f8c8d,60,5.6817664246013395,1466,0.64,7200.0,42.36,2414.95,193196.27,4664.95,32359599.4,Isolated Pad,536.6563145999495
2,669x761,Anomaly Pocket,550,#c0392b,55,6.234341611273224,1547,3.94,7200.0,36.94,2414.95,193196.27,4664.95,32369949.4,Isolated Pad,536.6563145999495
2,669x761,Black Cotton,80,#2c3e50,8,3.2722817912595277,910,0.86,7200.0,66.0,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
2,669x761,Black Cotton,80,#2c3e50,8,5.013537012315943,945,0.86,7200.0,48.92,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
2,669x761,Hard Rock,600,#7f8c8d,60,6.5203382519778295,1030,0.64,7200.0,34.14,2414.95,193196.27,4664.95,32369949.4,Isolated Pad,536.6563145999495
2,669x761,Hard Rock,600,#7f8c8d,60,5.054176102579809,919,0.64,7200.0,48.52,2414.95,193196.27,4664.95,32369949.4,Isolated Pad,536.6563145999495
2,669x761,Black Cotton,80,#2c3e50,8,7.620293100356961,1261,0.86,7200.0,23.34,6641.12,531289.75,8891.12,87320489.61,Raft Slab,1475.8048651498611
2,669x761,Anomaly Pocket,550,#c0392b,55,2.644256901515116,1534,3.94,7200.0,72.16,2414.95,193196.27,4664.95,32380299.4,Isolated Pad,536.6563145999495
2,669x761,Black Cotton,80,#2c3e50,8,4.193075551641415,945,0.86,7200.0,56.97,6641.12,531289.75,8891.12,87320489.61,Raft Slab,1475.8048651498611
2,669x761,Hard Rock,600,#7f8c8d,60,5.029415058346467,1553,0.64,7200.0,48.76,2414.95,193196.27,4664.95,32380299.4,Isolated Pad,536.6563145999495
2,669x761,Hard Rock,600,#7f8c8d,60,5.617142641371697,1582,0.64,7200.0,43.0,2414.95,193196.27,4664.95,32380299.4,Isolated Pad,536.6563145999495
2,669x761,Black Cotton,80,#2c3e50,8,4.722401666655077,816,0.86,7200.0,51.77,6641.12,531289.75,8891.12,87330839.61,Raft Slab,1475.8048651498611
2,669x761,Black Cotton,80,#2c3e50,8,7.90055066071172,1384,0.86,7200.0,20.6,6641.12,531289.75,8891.12,87330839.61,Raft Slab,1475.8048651498611
2,669x761,Anomaly Pocket,75,#c0392b,7,5.790799069895541,819,0.54,7200.0,41.29,6641.12,531289.75,8891.12,87330839.61,Raft Slab,1475.8048651498611
2,669x761,Hard Rock,600,#7f8c8d,60,5.2625452060836295,1274,0.64,7200.0,46.47,2414.95,193196.27,4664.95,32390649.4,Isolated Pad,536.6563145999495
2,669x761,Anomaly Pocket,550,#c0392b,55,7.955100271628434,1512,3.94,7200.0,20.06,2414.95,193196.27,4664.95,32390649.4,Isolated Pad,536.6563145999495
3,411x658,Murum,250,#d35400,25,4.816322410156719,1598,0.52,2400.0,50.85,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,7.193107674276975,862,0.52,2400.0,27.54,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,7.207135561296688,1310,0.52,2400.0,27.4,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,5.155693423798857,1538,0.52,2400.0,47.52,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,3.4451649198726795,982,0.52,2400.0,64.3,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,7.767943999735387,1396,0.52,2400.0,21.9,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,3.6585644920836353,1292,0.52,2400.0,62.21,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,5.532611697891195,1210,0.52,2400.0,43.83,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
3,411x658,Anomaly Pocket,75,#c0392b,7,5.681304773204496,1182,0.31,2400.0,42.37,1278.08,102246.76,2028.08,16924413.56,Raft Slab,852.0563361656317
3,411x658,Murum,250,#d35400,25,6.925756459672497,898,0.52,2400.0,30.16,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
3,411x658,Anomaly Pocket,75,#c0392b,7,3.014185284435551,1520,0.31,2400.0,68.53,1278.08,102246.76,2028.08,16932003.56,Raft Slab,852.0563361656317
3,411x658,Murum,250,#d35400,25,1.792365679137091,1468,0.52,2400.0,80.52,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,4.356643121480786,965,0.52,2400.0,55.36,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,5.966776296526983,1293,0.52,2400.0,39.57,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,7.6505830143608184,1192,0.52,2400.0,23.05,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,5.39632482109435,1001,0.52,2400.0,45.16,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,6.9973514346057435,1266,0.52,2400.0,29.46,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,6.814111661213687,1516,0.52,2400.0,31.25,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,4.881422001656591,1470,0.52,2400.0,50.21,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,4.1792300965185625,1485,0.52,2400.0,57.1,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,6.1099582845400535,1543,0.52,2400.0,38.16,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,7.802582716445366,948,0.52,2400.0,21.56,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,4.3209761134755,1472,0.52,2400.0,55.71,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,5.698227937309906,1204,0.52,2400.0,42.2,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,7.343520160818494,1478,0.52,2400.0,26.06,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,3.5504996468572614,1319,0.52,2400.0,63.27,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,5.462900676733797,1073,0.52,2400.0,44.51,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,3.3262433177786273,891,0.52,2400.0,65.47,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
3,411x658,Murum,250,#d35400,25,1.8378679986085356,1509,0.52,2400.0,80.07,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
3,411x658,Anomaly Pocket,75,#c0392b,7,4.211685501670195,935,0.31,2400.0,56.78,1278.08,102246.76,2028.08,16954773.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,2.5571333749615497,1574,0.5,2400.0,73.01,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
3,411x658,Anomaly Pocket,75,#c0392b,7,7.7739724563416885,817,0.31,2400.0,21.84,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,3.180566645491318,1462,0.5,2400.0,66.9,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,7.4853017803454005,1478,0.5,2400.0,24.67,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,2.002534046645023,809,0.5,2400.0,78.46,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,3.412342859713363,1334,0.5,2400.0,64.62,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,1.976642062981638,1316,0.5,2400.0,78.71,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,2.717380723734766,892,0.5,2400.0,71.44,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,5.578650156307892,1590,0.5,2400.0,43.37,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,5.036793130122472,1417,0.5,2400.0,48.69,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
3,411x658,Anomaly Pocket,550,#c0392b,55,4.725378277547026,836,2.27,2400.0,51.74,464.76,37180.64,1214.76,6404299.02,Isolated Pad,309.83866769659335
3,411x658,Black Cotton,80,#2c3e50,8,3.336748304397857,1381,0.5,2400.0,65.37,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,5.567445378705035,1391,0.5,2400.0,43.48,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,1.6676746982227022,1191,0.5,2400.0,81.74,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,5.687457376140123,1486,0.5,2400.0,42.31,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,2.817156560259436,1024,0.5,2400.0,70.46,1278.08,102246.76,2028.08,16985133.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,2.686447805107737,1195,0.5,2400.0,71.75,1278.08,102246.76,2028.08,16985133.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,2.994383155319193,1077,0.5,2400.0,68.73,1278.08,102246.76,2028.08,16985133.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,3.4361107225832628,1079,0.5,2400.0,64.39,1278.08,102246.76,2028.08,16985133.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,4.850562284381881,1186,0.5,2400.0,50.52,1278.08,102246.76,2028.08,16985133.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,6.527528091318448,1078,0.5,2400.0,34.06,1278.08,102246.76,2028.08,16992723.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,7.678517703820952,896,0.5,2400.0,22.77,1278.08,102246.76,2028.08,16992723.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,1.540132426065394,1270,0.5,2400.0,82.99,1278.08,102246.76,2028.08,16992723.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,4.623094400286699,1055,0.5,2400.0,52.75,1278.08,102246.76,2028.08,16992723.56,Raft Slab,852.0563361656317
3,411x658,Black Cotton,80,#2c3e50,8,6.042948883763361,901,0.5,2400.0,38.82,1278.08,102246.76,2028.08,16992723.56,Raft Slab,852.0563361656317
4,427x306,Murum,250,#d35400,25,4.189956403597331,1121,0.89,7200.0,57.0,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,4.106687942024706,1035,0.89,7200.0,57.81,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,6.970363548661272,1234,0.89,7200.0,29.72,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,1.8118344510150564,1106,0.89,7200.0,80.33,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,6.49859455626245,831,0.89,7200.0,34.35,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
4,427x306,Anomaly Pocket,75,#c0392b,7,4.305132266421446,1440,0.54,7200.0,55.87,6641.12,531289.75,8891.12,87248039.61,Raft Slab,1475.8048651498611
4,427x306,Murum,250,#d35400,25,3.085449331183264,973,0.89,7200.0,67.83,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,3.331380851785512,1229,0.89,7200.0,65.42,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,6.042191471799347,1095,0.89,7200.0,38.83,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,1.5013280661091024,875,0.89,7200.0,83.37,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,3.8727190019917734,922,0.89,7200.0,60.11,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
4,427x306,Murum,250,#d35400,25,2.946417286899423,1152,0.89,7200.0,69.2,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
5,322x328,Murum,250,#d35400,25,5.407331041169546,919,0.52,2400.0,45.05,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,5.10531271123892,979,0.52,2400.0,48.02,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,6.0927222124280584,1058,0.52,2400.0,38.33,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,7.2681446285252065,1161,0.52,2400.0,26.8,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,3.711075419344318,1418,0.52,2400.0,61.69,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,7.651824423619228,1376,0.52,2400.0,23.04,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,7.973012755294887,1403,0.52,2400.0,19.88,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,2.6999999317625845,1003,0.52,2400.0,71.61,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,2.0863184309018057,1373,0.52,2400.0,77.63,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,3.1119990767037873,1158,0.52,2400.0,67.57,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,1.564245573675655,1023,0.52,2400.0,82.75,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,4.0706012384291,1344,0.52,2400.0,58.17,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,3.6311079048291584,1363,0.52,2400.0,62.48,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,6.9467563742029315,997,0.52,2400.0,29.95,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,7.087352231788524,930,0.52,2400.0,28.57,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,2.5750823596395285,950,0.52,2400.0,72.84,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,6.128001846480093,1325,0.52,2400.0,37.98,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,2.690306731924514,1411,0.52,2400.0,71.71,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,7.4531312758421135,886,0.52,2400.0,24.98,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
5,322x328,Murum,250,#d35400,25,5.852161516351149,1448,0.52,2400.0,40.69,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,3.305652765710909,1348,0.52,2400.0,65.67,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,4.274177803472392,1059,0.52,2400.0,56.17,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,4.024398559763307,883,0.52,2400.0,58.62,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,5.935749519155673,1553,0.52,2400.0,39.87,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,6.805022297759274,900,0.52,2400.0,31.34,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
6,747x385,Hard Rock,600,#7f8c8d,60,5.065978593489428,1411,0.37,2400.0,48.4,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,5.0856650865009145,887,0.37,2400.0,48.21,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,6.235551320303959,1286,0.37,2400.0,36.93,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,3.6910084866000634,1220,0.37,2400.0,61.89,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
6,747x385,Murum,250,#d35400,25,4.992890743021247,876,0.52,2400.0,49.12,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,6.122277699587594,1558,0.52,2400.0,38.04,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,2.377604658426786,1086,0.52,2400.0,74.78,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
6,747x385,Anomaly Pocket,75,#c0392b,7,7.941712647270796,963,0.31,2400.0,20.19,1278.08,102246.76,2028.08,16924413.56,Raft Slab,852.0563361656317
6,747x385,Anomaly Pocket,550,#c0392b,55,6.008708565593514,1111,2.27,2400.0,39.15,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,6.511534120162352,997,0.37,2400.0,34.22,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
6,747x385,Anomaly Pocket,75,#c0392b,7,3.009008688807814,850,0.31,2400.0,68.58,1278.08,102246.76,2028.08,16924413.56,Raft Slab,852.0563361656317
6,747x385,Hard Rock,600,#7f8c8d,60,3.528143555843994,860,0.37,2400.0,63.49,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
6,747x385,Anomaly Pocket,550,#c0392b,55,7.491469691184792,885,2.27,2400.0,24.61,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
6,747x385,Anomaly Pocket,550,#c0392b,55,6.132953945287125,1588,2.27,2400.0,37.94,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
6,747x385,Murum,250,#d35400,25,3.9998894283694857,868,0.52,2400.0,58.86,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,2.3533944433617107,1221,0.52,2400.0,75.01,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,7.901348298556316,995,0.52,2400.0,20.59,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,2.321498819200828,1320,0.52,2400.0,75.33,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
6,747x385,Anomaly Pocket,550,#c0392b,55,5.697966715167375,1554,2.27,2400.0,42.2,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,2.2185329495499344,852,0.37,2400.0,76.34,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,5.963296237774593,838,0.37,2400.0,39.6,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
6,747x385,Anomaly Pocket,75,#c0392b,7,5.1254541255469395,1023,0.31,2400.0,47.82,1278.08,102246.76,2028.08,16932003.56,Raft Slab,852.0563361656317
6,747x385,Murum,250,#d35400,25,7.3318086646531055,1487,0.52,2400.0,26.17,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,3.2512412116878533,1375,0.52,2400.0,66.21,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,3.154741526767198,1559,0.52,2400.0,67.15,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
6,747x385,Anomaly Pocket,550,#c0392b,55,5.905335415223627,1265,2.27,2400.0,40.17,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
6,747x385,Murum,250,#d35400,25,3.0819483008079906,1479,0.52,2400.0,67.87,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
6,747x385,Hard Rock,600,#7f8c8d,60,4.458591600030409,1569,0.37,2400.0,54.36,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,4.132406464623067,931,0.37,2400.0,57.56,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
6,747x385,Anomaly Pocket,550,#c0392b,55,7.901088890841228,1482,2.27,2400.0,20.59,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
6,747x385,Hard Rock,600,#7f8c8d,60,3.285525474253981,1052,0.37,2400.0,65.87,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
6,747x385,Murum,250,#d35400,25,7.0921256186310995,1310,0.52,2400.0,28.53,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,1.8890942683293106,871,0.52,2400.0,79.57,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
6,747x385,Murum,250,#d35400,25,7.7465843612259935,1239,0.52,2400.0,22.11,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
